Epoch	U40	U12uncal	U23uncal	U34uncal	U1uncal	U2uncal	U3uncal	Corrections1	Corrections2	Corrections3	U1regcal	U2regcal	U3regcal	U1cal	U2cal	U3cal	U12regcal	U23regcal	U34regcal	U12cal	U23cal	U34cal	Ex	Ey	Ez	Exreg	Eyreg	Ezreg
2024-08-20 21:13:38.004000	0.488253	-0.406572	0.322667	-0.421211	0.993368	0.586796	0.909463	-0.523951	-0.082319	-0.363315	0.430890	0.562014	0.642565	0.469417	0.504477	0.546148	0.131125	0.080550	-0.154312	0.035060	0.041671	-0.057895	0.003408	0.006025	0.005826	0.010193	0.021375	0.011261
2024-08-20 21:13:38.266000	0.481792	-0.395448	0.332682	-0.432714	0.977272	0.581824	0.914506	-0.523873	-0.082330	-0.363325	0.414794	0.557043	0.647608	0.453399	0.499494	0.551181	0.142249	0.090565	-0.165816	0.046095	0.051686	-0.069389	0.005174	0.007740	0.007226	0.011973	0.023102	0.012661
2024-08-20 21:13:38.528000	0.475629	-0.430277	0.322160	-0.424146	1.007892	0.577615	0.899775	-0.523795	-0.082340	-0.363335	0.445414	0.552833	0.632876	0.484097	0.495274	0.536440	0.107419	0.080043	-0.157247	0.011178	0.041165	-0.060811	-0.001671	0.002973	0.005755	0.005142	0.018346	0.011190
2024-08-20 21:13:38.790000	0.484973	-0.413030	0.325754	-0.425474	0.997723	0.584693	0.910447	-0.523718	-0.082351	-0.363345	0.435245	0.559912	0.643548	0.474006	0.502342	0.547102	0.124667	0.083637	-0.158576	0.028337	0.044759	-0.062129	0.001945	0.005240	0.006257	0.008773	0.020625	0.011692
2024-08-20 21:13:39.052000	0.474834	-0.429829	0.322881	-0.424770	1.006552	0.576722	0.899603	-0.523640	-0.082361	-0.363355	0.444073	0.551941	0.632705	0.482912	0.494361	0.536248	0.107867	0.080764	-0.157871	0.011449	0.041887	-0.061415	-0.001598	0.003020	0.005856	0.005244	0.018417	0.011291
2024-08-20 21:13:39.314000	0.480003	-0.426224	0.320083	-0.421885	1.008029	0.581805	0.901887	-0.523562	-0.082372	-0.363365	0.445550	0.557023	0.634989	0.484467	0.499433	0.538522	0.111472	0.077966	-0.154986	0.014966	0.039090	-0.058520	-0.000930	0.003422	0.005465	0.005927	0.018832	0.010900
2024-08-20 21:13:39.576000	0.469566	-0.420765	0.327816	-0.429632	0.992146	0.571381	0.899197	-0.523484	-0.082382	-0.363375	0.429668	0.546600	0.632299	0.468662	0.488999	0.535823	0.116931	0.085699	-0.162733	0.020337	0.046824	-0.066257	0.000069	0.004293	0.006546	0.006940	0.019715	0.011981
2024-08-20 21:13:39.839000	0.476722	-0.419097	0.320018	-0.421175	0.996976	0.577879	0.897897	-0.523406	-0.082393	-0.363384	0.434497	0.553098	0.630999	0.473570	0.495486	0.534513	0.118600	0.077901	-0.154276	0.021917	0.039027	-0.057791	0.000485	0.004317	0.005456	0.007370	0.019750	0.010891
2024-08-20 21:13:40.101000	0.477915	-0.404471	0.330316	-0.428156	0.980226	0.575755	0.906072	-0.523328	-0.082403	-0.363394	0.417748	0.550974	0.639173	0.456898	0.493352	0.542678	0.133226	0.088199	-0.161258	0.036455	0.049325	-0.064762	0.003822	0.006345	0.006896	0.010721	0.021791	0.012330
2024-08-20 21:13:40.363000	0.468770	-0.425060	0.327936	-0.429358	0.995253	0.570193	0.898128	-0.523251	-0.082414	-0.363404	0.432775	0.545411	0.631230	0.472003	0.487779	0.534725	0.112636	0.085819	-0.162459	0.015777	0.046945	-0.065954	-0.000694	0.003680	0.006563	0.006220	0.019138	0.011997
2024-08-20 21:13:40.625000	0.473939	-0.428799	0.325590	-0.426235	1.003384	0.574584	0.900174	-0.523173	-0.082424	-0.363413	0.440905	0.549803	0.633276	0.480211	0.492161	0.536761	0.108897	0.083473	-0.159336	0.011950	0.044600	-0.062822	-0.001253	0.003101	0.006235	0.005675	0.018570	0.011669
2024-08-20 21:13:40.887000	0.465888	-0.428877	0.321798	-0.425267	0.998233	0.569357	0.891154	-0.523095	-0.082434	-0.363423	0.435755	0.544575	0.624256	0.475138	0.486923	0.527732	0.108820	0.079681	-0.158368	0.011784	0.040809	-0.061844	-0.001825	0.003090	0.005705	0.005117	0.018571	0.011139
2024-08-20 21:13:41.149000	0.460918	-0.430705	0.323239	-0.426762	0.995146	0.564441	0.887680	-0.523017	-0.082445	-0.363432	0.432668	0.539659	0.620781	0.472128	0.481997	0.524248	0.106992	0.081122	-0.159864	0.009868	0.042251	-0.063330	-0.002188	0.002869	0.005907	0.004769	0.018362	0.011341
2024-08-20 21:13:41.411000	0.467975	-0.409389	0.328671	-0.429515	0.978208	0.568819	0.897490	-0.522940	-0.082455	-0.363442	0.415730	0.544038	0.630592	0.455269	0.486365	0.534049	0.128308	0.086554	-0.162617	0.031096	0.047684	-0.066074	0.002262	0.005698	0.006666	0.009233	0.021203	0.012100
2024-08-20 21:13:41.674000	0.466683	-0.409698	0.330073	-0.431452	0.977760	0.568062	0.898135	-0.522862	-0.082465	-0.363451	0.415282	0.543281	0.631236	0.454899	0.485597	0.534684	0.127999	0.087956	-0.164553	0.030699	0.049087	-0.068001	0.002089	0.005692	0.006862	0.009074	0.021209	0.012296
2024-08-20 21:13:41.936000	0.461315	-0.430854	0.320799	-0.424901	0.996272	0.565418	0.886217	-0.522784	-0.082475	-0.363460	0.433794	0.540637	0.619318	0.473488	0.482943	0.522756	0.106843	0.078682	-0.158003	0.009455	0.039813	-0.061441	-0.002371	0.002780	0.005566	0.004629	0.018310	0.011000
2024-08-20 21:13:42.198000	0.470659	-0.421249	0.329769	-0.430276	0.992415	0.571165	0.900935	-0.522706	-0.082486	-0.363470	0.429936	0.546384	0.634036	0.469708	0.488680	0.537465	0.116447	0.087653	-0.163377	0.018971	0.048785	-0.066806	0.000088	0.004109	0.006820	0.007102	0.019650	0.012254
2024-08-20 21:13:42.460000	0.470858	-0.422006	0.324506	-0.425388	0.993746	0.571740	0.896246	-0.522629	-0.082496	-0.363479	0.431268	0.546958	0.629347	0.471118	0.489244	0.532767	0.115690	0.082389	-0.158490	0.018127	0.043523	-0.061909	-0.000142	0.003899	0.006085	0.006887	0.019452	0.011518
2024-08-20 21:13:42.722000	0.473144	-0.411706	0.325918	-0.426722	0.985654	0.573948	0.899866	-0.522551	-0.082506	-0.363488	0.423176	0.549166	0.632967	0.463103	0.491442	0.536378	0.125990	0.083801	-0.159823	0.028339	0.044935	-0.063234	0.001768	0.005274	0.006282	0.008810	0.020838	0.011715
2024-08-20 21:13:42.984000	0.469864	-0.431585	0.317563	-0.419461	1.003348	0.571762	0.889325	-0.522473	-0.082516	-0.363497	0.440869	0.546980	0.622427	0.480874	0.489246	0.525828	0.106111	0.075446	-0.152563	0.008372	0.036582	-0.055964	-0.002143	0.002497	0.005114	0.004914	0.018074	0.010547
2024-08-20 21:13:43.246000	0.477418	-0.426265	0.316818	-0.417078	1.003945	0.577679	0.894497	-0.522396	-0.082526	-0.363506	0.441466	0.552897	0.627598	0.481549	0.495153	0.530990	0.111431	0.074701	-0.150180	0.013604	0.035837	-0.053572	-0.000859	0.003119	0.005010	0.006213	0.018708	0.010443
2024-08-20 21:13:43.509000	0.476822	-0.404780	0.327478	-0.426433	0.980556	0.575776	0.903254	-0.522318	-0.082536	-0.363515	0.418077	0.550995	0.636356	0.458238	0.493240	0.539739	0.132917	0.085361	-0.159534	0.035002	0.046499	-0.062917	0.003363	0.006125	0.006501	0.010449	0.021726	0.011934
2024-08-20 21:13:43.771000	0.465689	-0.441303	0.316400	-0.419882	1.010475	0.569171	0.885571	-0.522240	-0.082546	-0.363524	0.447996	0.544389	0.618673	0.488234	0.486625	0.522047	0.096393	0.074283	-0.152984	-0.001610	0.035422	-0.056358	-0.004290	0.001206	0.004952	0.002810	0.016818	0.010385
2024-08-20 21:13:44.033000	0.473840	-0.417454	0.324133	-0.424435	0.991595	0.574141	0.898275	-0.522163	-0.082556	-0.363533	0.429117	0.549360	0.631376	0.469433	0.491585	0.534742	0.120243	0.082017	-0.157536	0.022152	0.043156	-0.060902	0.000727	0.004402	0.006033	0.007841	0.020026	0.011466
2024-08-20 21:13:44.295000	0.472746	-0.419164	0.317459	-0.419705	0.994156	0.574992	0.892451	-0.522085	-0.082566	-0.363542	0.431678	0.550211	0.625553	0.472071	0.492426	0.528909	0.118533	0.075342	-0.152806	0.020355	0.036483	-0.056163	0.000019	0.004087	0.005100	0.007148	0.019723	0.010533
2024-08-20 21:13:44.557000	0.484078	-0.406180	0.320471	-0.420379	0.990167	0.583986	0.904457	-0.522007	-0.082576	-0.363551	0.427689	0.559205	0.637558	0.468159	0.501410	0.540906	0.131516	0.078354	-0.153480	0.033251	0.039496	-0.056828	0.002859	0.005777	0.005522	0.010002	0.021425	0.010954
2024-08-20 21:13:44.819000	0.471951	-0.396277	0.326743	-0.427259	0.968745	0.572468	0.899210	-0.521930	-0.082586	-0.363560	0.406266	0.547686	0.632312	0.446815	0.489881	0.535650	0.141420	0.084626	-0.160360	0.043067	0.045769	-0.063699	0.004566	0.007223	0.006399	0.011723	0.022883	0.011831
2024-08-20 21:13:45.081000	0.486662	-0.389278	0.326748	-0.425490	0.974683	0.585404	0.912152	-0.521852	-0.082596	-0.363569	0.412204	0.560623	0.645253	0.452830	0.502808	0.548583	0.148419	0.084631	-0.158591	0.049978	0.045775	-0.061921	0.006188	0.008078	0.006399	0.013360	0.023750	0.011831
2024-08-20 21:13:45.344000	0.465192	-0.420976	0.315988	-0.419750	0.989931	0.568955	0.884942	-0.521775	-0.082606	-0.363577	0.427453	0.544173	0.618044	0.468157	0.486349	0.521365	0.116720	0.073871	-0.152852	0.018192	0.035017	-0.056173	-0.000666	0.003818	0.004895	0.006520	0.019502	0.010327
2024-08-20 21:13:45.606000	0.477319	-0.416450	0.312295	-0.414706	0.996179	0.579730	0.892025	-0.521697	-0.082616	-0.363586	0.433701	0.554948	0.625126	0.474482	0.497113	0.528439	0.121247	0.070178	-0.147807	0.022631	0.031325	-0.051120	0.000415	0.004283	0.004379	0.007616	0.019978	0.009811
2024-08-20 21:13:45.868000	0.478710	-0.395056	0.320779	-0.421535	0.974523	0.579467	0.900245	-0.521620	-0.082626	-0.363595	0.412045	0.554685	0.633347	0.452904	0.496841	0.536651	0.142640	0.078662	-0.154636	0.043937	0.039810	-0.057940	0.004685	0.007219	0.005565	0.011900	0.022927	0.010997
2024-08-20 21:13:46.130000	0.480102	-0.416295	0.320560	-0.421124	0.996961	0.580666	0.901226	-0.521542	-0.082636	-0.363603	0.434483	0.555885	0.634328	0.475419	0.498030	0.537623	0.121402	0.078443	-0.154226	0.022611	0.039593	-0.057521	0.000774	0.004393	0.005535	0.008003	0.020113	0.010966
2024-08-20 21:13:46.392000	0.484476	-0.400201	0.318403	-0.417591	0.983864	0.583663	0.902066	-0.521465	-0.082646	-0.363612	0.421386	0.558881	0.635168	0.462400	0.501017	0.538454	0.137495	0.076286	-0.150692	0.038617	0.037437	-0.053979	0.004003	0.006416	0.005234	0.011246	0.022147	0.010665
2024-08-20 21:13:46.654000	0.485171	-0.405037	0.311306	-0.411867	0.990769	0.585732	0.897038	-0.521387	-0.082656	-0.363620	0.428291	0.560950	0.630139	0.469382	0.503076	0.533418	0.132660	0.069189	-0.144968	0.033694	0.030341	-0.048246	0.002826	0.005661	0.004242	0.010083	0.021404	0.009673
2024-08-20 21:13:46.916000	0.493720	-0.409935	0.310575	-0.409793	1.002872	0.592937	0.903513	-0.521310	-0.082665	-0.363629	0.440394	0.568156	0.636614	0.481563	0.510272	0.539884	0.127762	0.068458	-0.142894	0.028709	0.029612	-0.046164	0.002162	0.004944	0.004140	0.009433	0.020699	0.009570
2024-08-20 21:13:47.179000	0.500777	-0.383438	0.318030	-0.416242	0.982427	0.598989	0.917019	-0.521232	-0.082675	-0.363637	0.419949	0.574207	0.650121	0.461195	0.516314	0.553382	0.154259	0.075913	-0.149343	0.055119	0.037068	-0.052605	0.007252	0.008554	0.005182	0.014538	0.024321	0.010613
2024-08-20 21:13:47.441000	0.504356	-0.399728	0.313672	-0.411425	1.001837	0.602109	0.915781	-0.521154	-0.082685	-0.363645	0.439359	0.577328	0.648882	0.480683	0.519425	0.552136	0.137969	0.071555	-0.144527	0.038742	0.032711	-0.047780	0.004306	0.006286	0.004573	0.011606	0.022064	0.010003
2024-08-20 21:13:47.703000	0.499883	-0.401072	0.310645	-0.409565	0.999874	0.598802	0.909447	-0.521077	-0.082695	-0.363654	0.437396	0.574021	0.642549	0.478797	0.516108	0.545794	0.136625	0.068528	-0.142666	0.037311	0.029686	-0.045911	0.003817	0.006071	0.004150	0.011132	0.021861	0.009580
2024-08-20 21:13:47.965000	0.514097	-0.376959	0.319516	-0.414691	0.986230	0.609271	0.928787	-0.521000	-0.082704	-0.363662	0.423752	0.584489	0.661889	0.465231	0.526567	0.565125	0.160737	0.077399	-0.147792	0.061336	0.038559	-0.051029	0.008992	0.009308	0.005391	0.016321	0.025109	0.010820
2024-08-20 21:13:48.227000	0.509127	-0.389155	0.312697	-0.408794	0.994378	0.605223	0.917921	-0.520922	-0.082714	-0.363670	0.431900	0.580442	0.651022	0.473456	0.522509	0.554251	0.148542	0.070581	-0.141896	0.049054	0.031741	-0.045124	0.006538	0.007573	0.004437	0.013881	0.023386	0.009867
2024-08-20 21:13:48.489000	0.509226	-0.378989	0.317677	-0.414675	0.985213	0.606224	0.923902	-0.520845	-0.082724	-0.363678	0.422734	0.581442	0.657003	0.464368	0.523500	0.560223	0.158708	0.075560	-0.147777	0.059133	0.036723	-0.050997	0.008237	0.009036	0.005134	0.015594	0.024862	0.010563
2024-08-20 21:13:48.751000	0.503362	-0.384710	0.316375	-0.414696	0.986392	0.601682	0.918057	-0.520767	-0.082733	-0.363686	0.423914	0.576900	0.651159	0.465625	0.518949	0.554371	0.152987	0.074258	-0.147797	0.053324	0.035422	-0.051009	0.006909	0.008285	0.004952	0.014280	0.024122	0.010381
2024-08-20 21:13:49.014000	0.517874	-0.391441	0.310943	-0.407233	1.005605	0.614163	0.925107	-0.520690	-0.082743	-0.363694	0.443126	0.589382	0.658208	0.484915	0.531420	0.561412	0.146256	0.068826	-0.140334	0.046506	0.029992	-0.043538	0.006034	0.007205	0.004193	0.013420	0.023054	0.009622
2024-08-20 21:13:49.276000	0.514494	-0.393290	0.310272	-0.407217	1.004730	0.611440	0.921712	-0.520612	-0.082753	-0.363702	0.442251	0.586658	0.654813	0.484117	0.528687	0.558009	0.144407	0.068155	-0.140319	0.044570	0.029322	-0.043515	0.005551	0.006956	0.004099	0.012951	0.022817	0.009528
2024-08-20 21:13:49.538000	0.518769	-0.373483	0.313264	-0.408241	0.987229	0.613746	0.927010	-0.520535	-0.082762	-0.363710	0.424751	0.588964	0.660112	0.466694	0.530984	0.563300	0.164214	0.071147	-0.141343	0.064290	0.032316	-0.044531	0.009584	0.009558	0.004518	0.016999	0.025431	0.009946
2024-08-20 21:13:49.800000	0.534275	-0.374596	0.310839	-0.404576	1.002608	0.628012	0.938851	-0.520458	-0.082772	-0.363718	0.440129	0.603231	0.671952	0.482150	0.545240	0.575133	0.163101	0.068722	-0.137677	0.063090	0.029892	-0.040858	0.009600	0.009309	0.004179	0.017029	0.025193	0.009607
2024-08-20 21:13:50.062000	0.543122	-0.361010	0.298617	-0.392256	0.997770	0.636760	0.935377	-0.520380	-0.082781	-0.363726	0.435291	0.611978	0.668479	0.477389	0.553979	0.571651	0.176687	0.056501	-0.125357	0.076589	0.017673	-0.028530	0.012114	0.010831	0.002471	0.019556	0.026726	0.007899
2024-08-20 21:13:50.324000	0.520160	-0.370857	0.315023	-0.410614	0.986608	0.615751	0.930774	-0.520303	-0.082791	-0.363734	0.424129	0.590969	0.663876	0.466305	0.532960	0.567040	0.166840	0.072907	-0.143716	0.066656	0.034080	-0.046880	0.009911	0.009926	0.004764	0.017368	0.025834	0.010192
2024-08-20 21:13:50.586000	0.530299	-0.379751	0.309606	-0.404987	1.005430	0.625679	0.935286	-0.520226	-0.082800	-0.363742	0.442952	0.600898	0.668387	0.485204	0.542879	0.571544	0.157946	0.067489	-0.138088	0.057675	0.028665	-0.041245	0.008287	0.008620	0.004007	0.015758	0.024539	0.009435
2024-08-20 21:13:50.849000	0.577315	-0.346085	0.296610	-0.386816	1.013606	0.667521	0.964131	-0.520148	-0.082810	-0.363749	0.451128	0.642740	0.697232	0.493458	0.584712	0.600381	0.191612	0.054493	-0.119917	0.091253	0.015670	-0.023066	0.015492	0.012613	0.002191	0.022977	0.028544	0.007618
2024-08-20 21:13:51.111000	0.576222	-0.362282	0.274379	-0.364624	1.028749	0.666467	0.940846	-0.520071	-0.082819	-0.363757	0.466271	0.641686	0.673947	0.508678	0.583648	0.577089	0.175415	0.032262	-0.097726	0.074970	-0.006559	-0.000867	0.012457	0.009997	-0.000917	0.019957	0.025940	0.004510
2024-08-20 21:13:51.373000	0.564194	-0.369373	0.285949	-0.377076	1.024695	0.655322	0.941271	-0.519994	-0.082829	-0.363765	0.462217	0.630540	0.674372	0.504701	0.572493	0.577506	0.168323	0.043832	-0.110178	0.067792	0.005013	-0.013311	0.010967	0.009321	0.000701	0.018481	0.025275	0.006128
2024-08-20 21:13:51.635000	0.618864	-0.335765	0.261044	-0.345723	1.039308	0.703543	0.964588	-0.519917	-0.082838	-0.363772	0.476830	0.678762	0.697689	0.519391	0.620705	0.600815	0.201932	0.018927	-0.078825	0.101314	-0.019890	0.018049	0.018398	0.013015	-0.002781	0.025927	0.028981	0.002646
2024-08-20 21:13:51.897000	0.615783	-0.336939	0.273559	-0.361273	1.040436	0.703497	0.977056	-0.519839	-0.082847	-0.363780	0.477958	0.678716	0.710157	0.520597	0.620650	0.613276	0.200758	0.031442	-0.094374	0.100053	-0.007374	0.002507	0.017592	0.013209	-0.001031	0.025135	0.029187	0.004396
2024-08-20 21:13:52.159000	0.648187	-0.326829	0.245120	-0.327279	1.057175	0.730346	0.975466	-0.519762	-0.082857	-0.363787	0.494697	0.705564	0.708567	0.537413	0.647489	0.611679	0.210867	0.003003	-0.060380	0.110076	-0.035810	0.036509	0.020498	0.013756	-0.005006	0.028055	0.029745	0.000420
2024-08-20 21:13:52.421000	0.651169	-0.316802	0.261049	-0.344045	1.050968	0.734165	0.995215	-0.519685	-0.082866	-0.363795	0.488489	0.709384	0.728316	0.531283	0.651299	0.631420	0.220894	0.018932	-0.077147	0.120017	-0.019880	0.019750	0.022190	0.015429	-0.002779	0.029761	0.031430	0.002647
2024-08-20 21:13:52.684000	0.677610	-0.302938	0.248719	-0.329063	1.060893	0.757954	1.006673	-0.519607	-0.082875	-0.363802	0.498414	0.733173	0.739775	0.541285	0.675079	0.642871	0.234758	0.006602	-0.062165	0.133794	-0.032208	0.034739	0.025244	0.016903	-0.004503	0.032830	0.032916	0.000923
2024-08-20 21:13:52.946000	0.702659	-0.289394	0.232840	-0.310025	1.069238	0.779845	1.012684	-0.519530	-0.082885	-0.363810	0.506760	0.755063	0.745785	0.549708	0.696960	0.648874	0.248303	-0.009277	-0.043127	0.147252	-0.048086	0.053784	0.028335	0.018244	-0.006722	0.035934	0.034269	-0.001297
2024-08-20 21:14:00.627000	nan	nan	nan	nan	nan	nan	nan	-0.517274	-0.083147	-0.364006	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2024-08-20 21:14:00.889000	0.790926	-0.239975	0.211672	-0.275813	1.095041	0.855067	1.066739	-0.517197	-0.083156	-0.364012	0.532563	0.830285	0.799840	0.577844	0.771911	0.702727	0.297722	-0.030445	-0.008915	0.194067	-0.069183	0.088199	0.039545	0.023552	-0.009672	0.047575	0.039927	-0.004256
2024-08-20 21:14:01.151000	0.792516	-0.243770	0.207965	-0.272644	1.100966	0.857196	1.065161	-0.517121	-0.083165	-0.364018	0.538488	0.832414	0.798262	0.583845	0.774031	0.701143	0.293927	-0.034152	-0.005746	0.190186	-0.072888	0.091373	0.038722	0.022979	-0.010190	0.046766	0.039366	-0.004774
2024-08-20 21:14:01.413000	0.800568	-0.226718	0.208427	-0.272518	1.091377	0.864658	1.073085	-0.517044	-0.083173	-0.364024	0.528898	0.839877	0.806187	0.574333	0.781485	0.709061	0.310978	-0.033690	-0.005619	0.207152	-0.072424	0.091506	0.041979	0.025209	-0.010125	0.050037	0.041607	-0.004710
2024-08-20 21:14:01.675000	0.810110	-0.224494	0.206429	-0.269364	1.097539	0.873045	1.079474	-0.516967	-0.083182	-0.364030	0.535060	0.848263	0.812575	0.580572	0.789863	0.715444	0.313203	-0.035688	-0.002465	0.209292	-0.074419	0.094666	0.042597	0.025412	-0.010404	0.050670	0.041822	-0.004989
2024-08-20 21:14:01.937000	0.809414	-0.228047	0.211046	-0.273947	1.100363	0.872315	1.083362	-0.516890	-0.083190	-0.364035	0.537884	0.847534	0.816463	0.583472	0.789125	0.719326	0.309650	-0.031071	-0.007049	0.205653	-0.069799	0.090088	0.041934	0.025027	-0.009758	0.050021	0.041449	-0.004344
2024-08-20 21:14:02.200000	0.800667	-0.231807	0.209287	-0.273232	1.096419	0.864613	1.073899	-0.516814	-0.083199	-0.364041	0.533941	0.839831	0.807001	0.579606	0.781414	0.709858	0.305890	-0.032830	-0.006334	0.201808	-0.071556	0.090809	0.041023	0.024516	-0.010003	0.049123	0.040949	-0.004590
2024-08-20 21:14:02.462000	0.807625	-0.237575	0.206429	-0.270114	1.108885	0.871310	1.077739	-0.516737	-0.083207	-0.364047	0.546407	0.846529	0.810841	0.592148	0.788103	0.713692	0.300122	-0.035688	-0.003216	0.195955	-0.074411	0.093933	0.039989	0.023675	-0.010403	0.048103	0.040119	-0.004989
2024-08-20 21:14:02.724000	0.799872	-0.225637	0.210549	-0.276280	1.091239	0.865602	1.076151	-0.516660	-0.083216	-0.364053	0.528761	0.840821	0.809253	0.574579	0.782386	0.712099	0.312060	-0.031568	-0.009381	0.207807	-0.070288	0.087773	0.041796	0.025391	-0.009826	0.049925	0.041848	-0.004413
2024-08-20 21:14:02.986000	0.811203	-0.234279	0.204953	-0.269339	1.109868	0.875589	1.080542	-0.516584	-0.083224	-0.364058	0.547390	0.850808	0.813644	0.593284	0.792365	0.716484	0.303418	-0.037164	-0.002440	0.199081	-0.075881	0.094720	0.040436	0.024079	-0.010608	0.048579	0.040546	-0.005196
2024-08-20 21:14:03.248000	0.804444	-0.233259	0.206116	-0.270936	1.102523	0.869264	1.075380	-0.516507	-0.083233	-0.364064	0.540045	0.844482	0.808481	0.586016	0.786031	0.711316	0.304438	-0.036001	-0.004037	0.200015	-0.074715	0.093128	0.040528	0.024240	-0.010445	0.048685	0.040719	-0.005033
2024-08-20 21:14:03.510000	0.831680	-0.203899	0.198169	-0.260912	1.098322	0.894423	1.092592	-0.516430	-0.083241	-0.364070	0.535844	0.869642	0.825694	0.581892	0.811182	0.728523	0.333798	-0.043948	0.005986	0.229290	-0.082660	0.103157	0.046344	0.027870	-0.011556	0.054516	0.044361	-0.006144
2024-08-20 21:14:03.772000	0.810607	-0.218566	0.202021	-0.266794	1.093946	0.875380	1.077401	-0.516354	-0.083250	-0.364075	0.531468	0.850598	0.810502	0.577592	0.792130	0.713325	0.319131	-0.040096	0.000105	0.214538	-0.078805	0.097282	0.043227	0.026069	-0.011017	0.051413	0.042571	-0.005605
2024-08-20 21:14:04.035000	0.815478	-0.229757	0.202637	-0.266647	1.109244	0.879487	1.082124	-0.516277	-0.083258	-0.364081	0.546766	0.854706	0.815226	0.592967	0.796229	0.718043	0.307940	-0.039480	0.000252	0.203262	-0.078186	0.097434	0.041287	0.024569	-0.010930	0.049487	0.041082	-0.005519
2024-08-20 21:14:04.297000	0.821143	-0.223773	0.198457	-0.261653	1.108112	0.884339	1.082796	-0.516200	-0.083267	-0.364086	0.545633	0.859557	0.815897	0.591911	0.801072	0.718710	0.313924	-0.043660	0.005246	0.209161	-0.082363	0.102434	0.042535	0.025233	-0.011514	0.050749	0.041758	-0.006104
2024-08-20 21:14:04.559000	0.838340	-0.210815	0.194968	-0.257531	1.111717	0.900902	1.095870	-0.516124	-0.083275	-0.364092	0.549239	0.876120	0.828972	0.595594	0.817627	0.731779	0.326881	-0.047149	0.009368	0.222034	-0.085849	0.106561	0.045040	0.026839	-0.012002	0.053268	0.043375	-0.006591
2024-08-20 21:14:04.821000	0.815478	-0.224797	0.196901	-0.260309	1.103683	0.878885	1.075787	-0.516047	-0.083283	-0.364097	0.541204	0.854104	0.808888	0.587635	0.795602	0.711690	0.312899	-0.045215	0.006590	0.207967	-0.083912	0.103788	0.042275	0.025049	-0.011731	0.050517	0.041597	-0.006321
2024-08-20 21:14:05.083000	0.818559	-0.227285	0.203422	-0.267975	1.110397	0.883112	1.086534	-0.515971	-0.083291	-0.364102	0.547918	0.858330	0.819635	0.594426	0.799820	0.722432	0.310412	-0.038695	-0.001076	0.205394	-0.077389	0.096127	0.041585	0.024884	-0.010819	0.049841	0.041442	-0.005410
2024-08-20 21:14:05.345000	0.809911	-0.229113	0.204704	-0.269785	1.104105	0.874992	1.079696	-0.515894	-0.083300	-0.364108	0.541627	0.850210	0.812797	0.588211	0.791692	0.715589	0.308584	-0.037413	-0.002886	0.203481	-0.076103	0.094323	0.041132	0.024675	-0.010639	0.049402	0.041245	-0.005230
2024-08-20 21:14:05.607000	0.794007	-0.233686	0.213407	-0.280406	1.094693	0.861007	1.074414	-0.515818	-0.083308	-0.364113	0.532215	0.836225	0.807515	0.578875	0.777699	0.710301	0.304010	-0.028710	-0.013508	0.198823	-0.067398	0.083706	0.039908	0.024304	-0.009422	0.048192	0.040886	-0.004014
2024-08-20 21:14:05.870000	0.795498	-0.236004	0.211608	-0.278475	1.098369	0.862365	1.073973	-0.515741	-0.083316	-0.364118	0.535891	0.837584	0.807074	0.582628	0.779049	0.709855	0.301693	-0.030509	-0.011576	0.196421	-0.069194	0.085643	0.039489	0.023945	-0.009673	0.047787	0.040538	-0.004265
2024-08-20 21:14:06.132000	0.780389	-0.243461	0.211170	-0.278911	1.091591	0.848130	1.059300	-0.515665	-0.083325	-0.364123	0.529113	0.823348	0.792402	0.575926	0.764805	0.695177	0.294236	-0.030947	-0.012012	0.188879	-0.069628	0.085212	0.037926	0.022968	-0.009734	0.046239	0.039573	-0.004326
2024-08-20 21:14:06.394000	0.770251	-0.262418	0.219962	-0.289674	1.102381	0.839963	1.059925	-0.515588	-0.083333	-0.364128	0.539903	0.815181	0.793026	0.586793	0.756630	0.695797	0.275278	-0.022155	-0.022776	0.169837	-0.060833	0.074454	0.034028	0.020702	-0.008504	0.042355	0.037318	-0.003097
2024-08-20 21:14:06.656000	0.788143	-0.243157	0.214217	-0.281907	1.098990	0.855833	1.070050	-0.515512	-0.083341	-0.364133	0.536512	0.831051	0.803151	0.583478	0.772492	0.705916	0.294539	-0.027900	-0.015009	0.189014	-0.066575	0.082226	0.037966	0.023048	-0.009307	0.046306	0.039675	-0.003900
2024-08-20 21:14:06.918000	0.777805	-0.243816	0.215837	-0.285101	1.090886	0.847069	1.062906	-0.515435	-0.083349	-0.364138	0.528407	0.822288	0.796008	0.575450	0.763720	0.698768	0.293880	-0.026280	-0.018203	0.188270	-0.064952	0.079037	0.037529	0.023034	-0.009080	0.045884	0.039673	-0.003674
2024-08-20 21:14:07.180000	0.772437	-0.252427	0.216056	-0.285274	1.094083	0.841655	1.057711	-0.515359	-0.083357	-0.364143	0.531604	0.816874	0.790813	0.578723	0.758298	0.693568	0.285269	-0.026061	-0.018375	0.179575	-0.064730	0.078870	0.035929	0.021889	-0.009049	0.044298	0.038539	-0.003643
